date,padd1a diesel retail spread (nominal),padd1a-no. 2 diesel low sulfur retail price (nominal),usgc-no. 2 diesel low sulfur spot price (nominal),padd1a-distillate-weekly ending stock,houston-linden-buckeye tariff rate (nominal),price deflator
2019-03-01,1.0414478260869569,3.3486000000000002,1.939,6655.0,0.0549023809523809,0.8421858227646801
2019-04-01,1.1724227272727274,3.2094,2.0116363636363634,6655.0,0.0549023809523809,0.8466451980545726
2019-05-01,1.1724227272727274,3.2094,1.9826521739130432,6655.0,0.0549023809523809,0.8484475012920923
2019-06-01,1.1724227272727274,3.2094,1.9826521739130432,6655.0,0.0549023809523809,0.8486164672206098
2019-07-01,1.2294695652173915,3.1256,1.8728260869565212,6655.0,0.0549023809523809,0.850034455797188
2019-08-01,1.2294695652173915,3.1256,1.7881363636363632,6655.0,0.0549023809523809,0.849991386050703
2019-09-01,1.2294695652173915,3.1256,1.7881363636363632,6655.0,0.0549023809523809,0.8506573105925072
2019-10-01,1.2294695652173915,3.1256,1.876,6655.0,0.0549023809523809,0.8526020752991691
2019-11-01,1.2294695652173915,3.1256,1.8379047619047622,7647.0,0.0549023809523809,0.8521448733749454
2019-12-01,1.2294695652173915,3.1256,1.8379047619047622,7647.0,0.0549023809523809,0.8513696179382181
2020-01-01,1.2294695652173915,3.1256,1.8379047619047622,7647.0,0.0549023809523809,0.8546727361878635
2020-02-01,1.2294695652173915,3.1256,1.8379047619047622,7647.0,0.0549023809523809,0.8570150677851548
2020-03-01,1.2294695652173915,3.1256,1.8379047619047622,7647.0,0.0549023809523809,0.8551498164566188
2020-04-01,1.2294695652173915,3.1256,0.8036190476190479,7647.0,0.0549023809523809,0.8494314793464001
2020-05-01,1.2294695652173915,3.1256,0.8381500000000001,10018.8,0.0549023809523809,0.8494480446335095
2020-06-01,1.5266545454545455,2.6302,1.0831363636363636,10018.8,0.0549023809523809,0.8540962641964511
2020-07-01,1.5266545454545455,2.6302,1.1895909090909091,10018.8,0.0549023809523809,0.8584164910746233
2020-08-01,1.5266545454545455,2.6302,1.1895909090909091,10018.8,0.0549023809523809,0.8611232589883248
2020-09-01,1.5266545454545455,2.6302,1.081904761904762,10018.8,0.0549023809523809,0.8623225857750565
2020-10-01,1.5266545454545455,2.6302,1.1072272727272725,10018.8,0.0549023809523809,0.8626803959766229
2020-11-01,1.5266545454545455,2.6302,1.1072272727272725,10018.8,0.0549023809523809,0.862153619846539
2020-12-01,1.5266545454545455,2.6302,1.4025454545454545,10018.8,0.0549023809523809,0.8629653189149074
2021-01-01,1.5266545454545455,2.6302,1.4025454545454545,11793.6,0.0549023809523809,0.866636186538385
2021-02-01,1.1057368421052631,2.8714999999999997,1.7437894736842103,11793.6,0.0549023809523809,0.8713804847665619
2021-03-01,1.2295826086956527,3.0678000000000005,1.8237391304347828,11793.6,0.0549023809523809,0.8775527107435827
2021-04-01,1.2295826086956527,3.0678000000000005,1.8125238095238096,11793.6,0.0549023809523809,0.8847652367510832
2021-05-01,1.2295826086956527,3.0678000000000005,1.8125238095238096,11793.6,0.0549023809523809,0.8918584926913953
2021-06-01,1.2295826086956527,3.0678000000000005,2.068318181818182,11793.6,0.0549023809523809,0.9001444493035954
2021-07-01,1.2295826086956527,3.0678000000000005,2.0713809523809523,11793.6,0.0549023809523809,0.9044746153540333
2021-08-01,1.2295826086956527,3.0678000000000005,2.0713809523809523,11793.6,0.0549023809523809,0.9063431797399912
2021-09-01,1.2295826086956527,3.0678000000000005,2.1516666666666664,11793.6,0.0549023809523809,0.9088047814044713
2021-10-01,1.2295826086956527,3.0678000000000005,2.4553333333333334,7025.0,0.0549023809523809,0.916355239269007
2021-11-01,1.30165,3.6592,2.3244,7025.0,0.0549023809523809,0.9208576843053843
2021-12-01,1.30165,3.6592,2.1948636363636362,7025.0,0.0549023809523809,0.9236870353436966
2022-01-01,1.30165,3.6592,2.1948636363636362,7025.0,0.0549023809523809,0.9314594680555004
2022-02-01,1.30165,3.6592,2.8101052631578947,7025.0,0.0549023809523809,0.9399673995149683
2022-03-01,1.30165,3.6592,3.675739130434782,7025.0,0.0549023809523809,0.9525172610291682
2022-04-01,1.30165,3.6592,3.9526499999999998,4195.0,0.0549023809523809,0.9578347181913356
2022-05-01,1.30165,3.6592,3.9526499999999998,4195.0,0.0549023809523809,0.9683934321949668
2022-06-01,1.30165,3.6592,4.286047619047619,4195.0,0.0549023809523809,0.9816953577439403
2022-07-01,1.30165,3.6592,3.6292999999999993,3228.4,0.0549023809523809,0.9815794007341735
2022-08-01,1.692973913043478,5.2588,3.5352173913043488,3228.4,0.0549023809523809,0.9812315297048728
2022-09-01,1.692973913043478,5.2588,3.357142857142857,3228.4,0.0549023809523809,0.9833419472826302
2022-10-01,1.692973913043478,5.2588,3.357142857142857,3228.4,0.0549023809523809,0.9873308684186114
2022-11-01,1.692973913043478,5.2588,3.3444000000000003,3228.4,0.0549023809523809,0.9863336381346162
2022-12-01,1.692973913043478,5.2588,2.9788000000000006,3228.4,0.0549023809523809,0.9833055036509893
2023-01-01,1.692973913043478,5.2588,2.9788000000000006,3228.4,0.0549023809523809,0.9911673889131847
2023-02-01,1.692973913043478,5.2588,2.7707894736842102,3228.4,0.0549023809523809,0.9967001948077763
2023-03-01,1.692973913043478,5.2588,2.686772727272727,3228.4,0.0549023809523809,1.0
2023-04-01,1.692973913043478,5.2588,2.686772727272727,3228.4,0.0549023809523809,1.0050590386832585
2023-05-01,1.9605545454545457,4.2846,2.3024545454545455,3228.4,0.0549023809523809,1.0075902145535987
2023-06-01,1.9605545454545457,4.2846,2.3514285714285714,3228.4,0.0549023809523809,1.0108436369419154
2023-07-01,1.9605545454545457,4.2846,2.3514285714285714,3228.4,0.0723785714285714,1.0127718363614677
2023-08-01,1.9605545454545457,4.2846,3.0497391304347823,3228.4,0.0723785714285714,1.0171947680197193
